"","WR","type","base","year","value","impacts"
"1967","Denmark","bio_con","Biodiversity impacts (bird sp lost)","2010",-13.3398487975087,"Consumption impacts"
"1968","Estonia","bio_con","Biodiversity impacts (bird sp lost)","2010",96.8534447115316,"Consumption impacts"
"1969","Spain","bio_con","Biodiversity impacts (bird sp lost)","2010",-10.4631330463845,"Consumption impacts"
"1970","Finland","bio_con","Biodiversity impacts (bird sp lost)","2010",11.8800936058425,"Consumption impacts"
"1971","France","bio_con","Biodiversity impacts (bird sp lost)","2010",-19.4491144743502,"Consumption impacts"
"1972","Greece","bio_con","Biodiversity impacts (bird sp lost)","2010",-37.1138100053285,"Consumption impacts"
"1973","Croatia","bio_con","Biodiversity impacts (bird sp lost)","2010",14.7243800415396,"Consumption impacts"
"1974","Hungary","bio_con","Biodiversity impacts (bird sp lost)","2010",-17.1516862258818,"Consumption impacts"
"1975","Ireland","bio_con","Biodiversity impacts (bird sp lost)","2010",-2.51781830030334,"Consumption impacts"
"1976","Italy","bio_con","Biodiversity impacts (bird sp lost)","2010",-8.24893285245855,"Consumption impacts"
"1977","Lithuania","bio_con","Biodiversity impacts (bird sp lost)","2010",25.5072237459041,"Consumption impacts"
"1978","Luxembourg","bio_con","Biodiversity impacts (bird sp lost)","2010",-10.2590073861451,"Consumption impacts"
"1979","Latvia","bio_con","Biodiversity impacts (bird sp lost)","2010",19.4880421904318,"Consumption impacts"
"1980","Malta","bio_con","Biodiversity impacts (bird sp lost)","2010",-30.0798639788966,"Consumption impacts"
"1981","Netherlands","bio_con","Biodiversity impacts (bird sp lost)","2010",-15.1996206520845,"Consumption impacts"
"1982","Poland","bio_con","Biodiversity impacts (bird sp lost)","2010",13.0130062095999,"Consumption impacts"
"1983","Portugal","bio_con","Biodiversity impacts (bird sp lost)","2010",-28.0577475276816,"Consumption impacts"
"1984","Romania","bio_con","Biodiversity impacts (bird sp lost)","2010",55.7054228288767,"Consumption impacts"
"1985","Sweden","bio_con","Biodiversity impacts (bird sp lost)","2010",-12.4335608795543,"Consumption impacts"
"1986","Slovenia","bio_con","Biodiversity impacts (bird sp lost)","2010",53.6772192681992,"Consumption impacts"
"1987","Slovak Republic","bio_con","Biodiversity impacts (bird sp lost)","2010",103.125811993022,"Consumption impacts"
"1988","United Kingdom","bio_con","Biodiversity impacts (bird sp lost)","2010",-31.1394871375276,"Consumption impacts"
"1989","United States","bio_con","Biodiversity impacts (bird sp lost)","2010",-19.3731306923197,"Consumption impacts"
"1990","Japan","bio_con","Biodiversity impacts (bird sp lost)","2010",-34.2824839217391,"Consumption impacts"
"1991","China","bio_con","Biodiversity impacts (bird sp lost)","2010",106.993154985235,"Consumption impacts"
"1992","Canada","bio_con","Biodiversity impacts (bird sp lost)","2010",2.78850914744698,"Consumption impacts"
"1993","Korea, Rep.","bio_con","Biodiversity impacts (bird sp lost)","2010",-18.2419086511309,"Consumption impacts"
"1994","Brazil","bio_con","Biodiversity impacts (bird sp lost)","2010",-8.29562803175079,"Consumption impacts"
"1995","India","bio_con","Biodiversity impacts (bird sp lost)","2010",5.41176440981934,"Consumption impacts"
"1996","Mexico","bio_con","Biodiversity impacts (bird sp lost)","2010",-11.9194990119556,"Consumption impacts"
"1997","Russian Federation","bio_con","Biodiversity impacts (bird sp lost)","2010",175.131329904812,"Consumption impacts"
"1998","Australia","bio_con","Biodiversity impacts (bird sp lost)","2010",7.19008275173205,"Consumption impacts"
"1999","Switzerland","bio_con","Biodiversity impacts (bird sp lost)","2010",-15.2032786346867,"Consumption impacts"
"2000","Turkey","bio_con","Biodiversity impacts (bird sp lost)","2010",99.1791252130567,"Consumption impacts"
"2001","Taiwan","bio_con","Biodiversity impacts (bird sp lost)","2010",-26.8805560116646,"Consumption impacts"
"2002","Norway","bio_con","Biodiversity impacts (bird sp lost)","2010",-2.50593436126011,"Consumption impacts"
"2003","Indonesia","bio_con","Biodiversity impacts (bird sp lost)","2010",29.1185796979796,"Consumption impacts"
"2004","South Africa","bio_con","Biodiversity impacts (bird sp lost)","2010",-10.7500071985897,"Consumption impacts"
"2005","RoW Asia and Pacific","bio_con","Biodiversity impacts (bird sp lost)","2010",22.0150350201333,"Consumption impacts"
"2006","RoW America","bio_con","Biodiversity impacts (bird sp lost)","2010",-1.05363610839619,"Consumption impacts"
"2007","RoW Europe","bio_con","Biodiversity impacts (bird sp lost)","2010",40.7325162416052,"Consumption impacts"
"2008","RoW Africa","bio_con","Biodiversity impacts (bird sp lost)","2010",8.56657833460817,"Consumption impacts"
"2009","RoW Middle East","bio_con","Biodiversity impacts (bird sp lost)","2010",55.9718700259633,"Consumption impacts"
"2010","Austria","cseq_con","ES impacts (ton Cseq potential lost)","2010",-3.68970613744877,"Consumption impacts"
"2011","Belgium","cseq_con","ES impacts (ton Cseq potential lost)","2010",-1.11676754867772,"Consumption impacts"
"2012","Bulgaria","cseq_con","ES impacts (ton Cseq potential lost)","2010",-26.4617312478887,"Consumption impacts"
"2013","Cyprus","cseq_con","ES impacts (ton Cseq potential lost)","2010",-47.0018546341489,"Consumption impacts"
"2014","Czech Republic","cseq_con","ES impacts (ton Cseq potential lost)","2010",-2.4721206970954,"Consumption impacts"
"2015","Germany","cseq_con","ES impacts (ton Cseq potential lost)","2010",-14.1971201993256,"Consumption impacts"
"2016","Denmark","cseq_con","ES impacts (ton Cseq potential lost)","2010",-11.5486188461741,"Consumption impacts"
"2017","Estonia","cseq_con","ES impacts (ton Cseq potential lost)","2010",-26.7173175264141,"Consumption impacts"
"2018","Spain","cseq_con","ES impacts (ton Cseq potential lost)","2010",-11.749507729867,"Consumption impacts"
"2019","Finland","cseq_con","ES impacts (ton Cseq potential lost)","2010",11.5920392232491,"Consumption impacts"
"2020","France","cseq_con","ES impacts (ton Cseq potential lost)","2010",-9.45039732699604,"Consumption impacts"
"2021","Greece","cseq_con","ES impacts (ton Cseq potential lost)","2010",-23.6372499795195,"Consumption impacts"
"2022","Croatia","cseq_con","ES impacts (ton Cseq potential lost)","2010",22.4471963117577,"Consumption impacts"
"2023","Hungary","cseq_con","ES impacts (ton Cseq potential lost)","2010",-23.028780321192,"Consumption impacts"
"2024","Ireland","cseq_con","ES impacts (ton Cseq potential lost)","2010",14.6732924228109,"Consumption impacts"
"2025","Italy","cseq_con","ES impacts (ton Cseq potential lost)","2010",-16.6882954243011,"Consumption impacts"
"2026","Lithuania","cseq_con","ES impacts (ton Cseq potential lost)","2010",-31.6463412988564,"Consumption impacts"
"2027","Luxembourg","cseq_con","ES impacts (ton Cseq potential lost)","2010",-11.7698962981799,"Consumption impacts"
"2028","Latvia","cseq_con","ES impacts (ton Cseq potential lost)","2010",-23.5258653219124,"Consumption impacts"
"2029","Malta","cseq_con","ES impacts (ton Cseq potential lost)","2010",-24.3418356949188,"Consumption impacts"
"2030","Netherlands","cseq_con","ES impacts (ton Cseq potential lost)","2010",-28.6195850523373,"Consumption impacts"
"2031","Poland","cseq_con","ES impacts (ton Cseq potential lost)","2010",-16.2465049446816,"Consumption impacts"
"2032","Portugal","cseq_con","ES impacts (ton Cseq potential lost)","2010",-27.8949784086027,"Consumption impacts"
"2033","Romania","cseq_con","ES impacts (ton Cseq potential lost)","2010",9.0049426286721,"Consumption impacts"
"2034","Sweden","cseq_con","ES impacts (ton Cseq potential lost)","2010",8.63754325876601,"Consumption impacts"
"2035","Slovenia","cseq_con","ES impacts (ton Cseq potential lost)","2010",3.84948988137363,"Consumption impacts"
"2036","Slovak Republic","cseq_con","ES impacts (ton Cseq potential lost)","2010",-7.04970577414493,"Consumption impacts"
"2037","United Kingdom","cseq_con","ES impacts (ton Cseq potential lost)","2010",-15.3844854640941,"Consumption impacts"
"2038","United States","cseq_con","ES impacts (ton Cseq potential lost)","2010",-25.8974358974359,"Consumption impacts"
"2039","Japan","cseq_con","ES impacts (ton Cseq potential lost)","2010",-33.9800034642721,"Consumption impacts"
"2040","China","cseq_con","ES impacts (ton Cseq potential lost)","2010",30,"Consumption impacts"
"2041","Canada","cseq_con","ES impacts (ton Cseq potential lost)","2010",13.9937338384233,"Consumption impacts"
"2042","Korea, Rep.","cseq_con","ES impacts (ton Cseq potential lost)","2010",-8.31726257241065,"Consumption impacts"
"2043","Brazil","cseq_con","ES impacts (ton Cseq potential lost)","2010",-0.305810397553517,"Consumption impacts"
"2044","India","cseq_con","ES impacts (ton Cseq potential lost)","2010",16.6666666666667,"Consumption impacts"
"2045","Mexico","cseq_con","ES impacts (ton Cseq potential lost)","2010",-13.6272480534056,"Consumption impacts"
"2046","Russian Federation","cseq_con","ES impacts (ton Cseq potential lost)","2010",4.72972972972973,"Consumption impacts"
"2047","Australia","cseq_con","ES impacts (ton Cseq potential lost)","2010",1.6612024024366,"Consumption impacts"
"2048","Switzerland","cseq_con","ES impacts (ton Cseq potential lost)","2010",-19.1972772663707,"Consumption impacts"
"2049","Turkey","cseq_con","ES impacts (ton Cseq potential lost)","2010",25.9020016459068,"Consumption impacts"
"2050","Taiwan","cseq_con","ES impacts (ton Cseq potential lost)","2010",-28.4186594216885,"Consumption impacts"
"2051","Norway","cseq_con","ES impacts (ton Cseq potential lost)","2010",3.30394498206616,"Consumption impacts"
"2052","Indonesia","cseq_con","ES impacts (ton Cseq potential lost)","2010",42.6835888024401,"Consumption impacts"
"2053","South Africa","cseq_con","ES impacts (ton Cseq potential lost)","2010",3.43031586776088,"Consumption impacts"
"2054","RoW Asia and Pacific","cseq_con","ES impacts (ton Cseq potential lost)","2010",24.2268041237113,"Consumption impacts"
"2055","RoW America","cseq_con","ES impacts (ton Cseq potential lost)","2010",6.9364161849711,"Consumption impacts"
"2056","RoW Europe","cseq_con","ES impacts (ton Cseq potential lost)","2010",-15.4220657334857,"Consumption impacts"
"2057","RoW Africa","cseq_con","ES impacts (ton Cseq potential lost)","2010",17.741935483871,"Consumption impacts"
"2058","RoW Middle East","cseq_con","ES impacts (ton Cseq potential lost)","2010",66.6900138140784,"Consumption impacts"
"2059","Austria","bio_con","Biodiversity impacts (bird sp lost)","2011",-4.6820547535157,"Consumption impacts"
"2060","Belgium","bio_con","Biodiversity impacts (bird sp lost)","2011",-5.44537977874348,"Consumption impacts"
"2061","Bulgaria","bio_con","Biodiversity impacts (bird sp lost)","2011",21.4131595876132,"Consumption impacts"
"2062","Cyprus","bio_con","Biodiversity impacts (bird sp lost)","2011",-18.9192874509626,"Consumption impacts"
"2063","Czech Republic","bio_con","Biodiversity impacts (bird sp lost)","2011",53.5154118057606,"Consumption impacts"
"2064","Germany","bio_con","Biodiversity impacts (bird sp lost)","2011",-9.84222167150478,"Consumption impacts"
"2065","Denmark","bio_con","Biodiversity impacts (bird sp lost)","2011",-5.5070304236259,"Consumption impacts"
"2066","Estonia","bio_con","Biodiversity impacts (bird sp lost)","2011",88.8128854823395,"Consumption impacts"
"2067","Spain","bio_con","Biodiversity impacts (bird sp lost)","2011",-7.65334090557693,"Consumption impacts"
"2068","Finland","bio_con","Biodiversity impacts (bird sp lost)","2011",13.1977005291026,"Consumption impacts"
"2069","France","bio_con","Biodiversity impacts (bird sp lost)","2011",-13.3801400666849,"Consumption impacts"
"2070","Greece","bio_con","Biodiversity impacts (bird sp lost)","2011",-39.9834540513459,"Consumption impacts"
"2071","Croatia","bio_con","Biodiversity impacts (bird sp lost)","2011",9.61612266500758,"Consumption impacts"
"2072","Hungary","bio_con","Biodiversity impacts (bird sp lost)","2011",-9.47898895538581,"Consumption impacts"
"2073","Ireland","bio_con","Biodiversity impacts (bird sp lost)","2011",-10.2319240048159,"Consumption impacts"
"2074","Italy","bio_con","Biodiversity impacts (bird sp lost)","2011",-6.46122378663683,"Consumption impacts"
"2075","Lithuania","bio_con","Biodiversity impacts (bird sp lost)","2011",64.2535805508483,"Consumption impacts"
"2076","Luxembourg","bio_con","Biodiversity impacts (bird sp lost)","2011",4.62327934955404,"Consumption impacts"
"2077","Latvia","bio_con","Biodiversity impacts (bird sp lost)","2011",66.3087332086656,"Consumption impacts"
"2078","Malta","bio_con","Biodiversity impacts (bird sp lost)","2011",-53.2929497404134,"Consumption impacts"
"2079","Netherlands","bio_con","Biodiversity impacts (bird sp lost)","2011",-13.9255718363406,"Consumption impacts"
"2080","Poland","bio_con","Biodiversity impacts (bird sp lost)","2011",13.9577102764904,"Consumption impacts"
"2081","Portugal","bio_con","Biodiversity impacts (bird sp lost)","2011",-34.4830731921387,"Consumption impacts"
"2082","Romania","bio_con","Biodiversity impacts (bird sp lost)","2011",61.6022591758732,"Consumption impacts"
"2083","Sweden","bio_con","Biodiversity impacts (bird sp lost)","2011",-7.25904531838492,"Consumption impacts"
"2084","Slovenia","bio_con","Biodiversity impacts (bird sp lost)","2011",91.1626503145859,"Consumption impacts"
"2085","Slovak Republic","bio_con","Biodiversity impacts (bird sp lost)","2011",113.815988723501,"Consumption impacts"
"2086","United Kingdom","bio_con","Biodiversity impacts (bird sp lost)","2011",-33.2200945529762,"Consumption impacts"
"2087","United States","bio_con","Biodiversity impacts (bird sp lost)","2011",-17.4991272778049,"Consumption impacts"
"2088","Japan","bio_con","Biodiversity impacts (bird sp lost)","2011",-28.808356856546,"Consumption impacts"
"2089","China","bio_con","Biodiversity impacts (bird sp lost)","2011",117.233643945116,"Consumption impacts"
"2090","Canada","bio_con","Biodiversity impacts (bird sp lost)","2011",0.796476152463539,"Consumption impacts"
"2091","Korea, Rep.","bio_con","Biodiversity impacts (bird sp lost)","2011",-6.2111895081431,"Consumption impacts"
"2092","Brazil","bio_con","Biodiversity impacts (bird sp lost)","2011",-4.4803967640282,"Consumption impacts"
"2093","India","bio_con","Biodiversity impacts (bird sp lost)","2011",5.89313732059884,"Consumption impacts"
"2094","Mexico","bio_con","Biodiversity impacts (bird sp lost)","2011",-10.933097801392,"Consumption impacts"
"2095","Russian Federation","bio_con","Biodiversity impacts (bird sp lost)","2011",182.231538334087,"Consumption impacts"
"2096","Australia","bio_con","Biodiversity impacts (bird sp lost)","2011",2.35187721456219,"Consumption impacts"
"2097","Switzerland","bio_con","Biodiversity impacts (bird sp lost)","2011",-2.75828038547365,"Consumption impacts"
"2098","Turkey","bio_con","Biodiversity impacts (bird sp lost)","2011",130.45110651245,"Consumption impacts"
"2099","Taiwan","bio_con","Biodiversity impacts (bird sp lost)","2011",-22.8874612138362,"Consumption impacts"
"2100","Norway","bio_con","Biodiversity impacts (bird sp lost)","2011",4.93165628163753,"Consumption impacts"
"2101","Indonesia","bio_con","Biodiversity impacts (bird sp lost)","2011",28.4871986715333,"Consumption impacts"
"2102","South Africa","bio_con","Biodiversity impacts (bird sp lost)","2011",-13.7512020750538,"Consumption impacts"
"2103","RoW Asia and Pacific","bio_con","Biodiversity impacts (bird sp lost)","2011",24.2842024384546,"Consumption impacts"
"2104","RoW America","bio_con","Biodiversity impacts (bird sp lost)","2011",-8.25233660294897,"Consumption impacts"
