"","WR","type","base","year","value","impacts"
"7521","Lithuania","pop","ES impacts (ton Cseq potential lost)","2004",-3.49934962806498,"Consumption impacts"
"8011","Lithuania","gdp_cap","Biodiversity impacts (bird sp lost)","2005",53.2779086296743,"Consumption impacts"
"8501","Lithuania","pop","Biodiversity impacts (bird sp lost)","2005",-5.05804198042255,"Consumption impacts"
"8991","Lithuania","gdp_cap","ES impacts (ton Cseq potential lost)","2005",53.2779086296743,"Consumption impacts"
"9481","Lithuania","pop","ES impacts (ton Cseq potential lost)","2005",-5.05804198042255,"Consumption impacts"
"9971","Lithuania","gdp_cap","Biodiversity impacts (bird sp lost)","2006",67.9623228587106,"Consumption impacts"
"10461","Lithuania","pop","Biodiversity impacts (bird sp lost)","2006",-6.5616413147343,"Consumption impacts"
"10951","Lithuania","gdp_cap","ES impacts (ton Cseq potential lost)","2006",67.9623228587106,"Consumption impacts"
"11441","Lithuania","pop","ES impacts (ton Cseq potential lost)","2006",-6.5616413147343,"Consumption impacts"
"11931","Lithuania","gdp_cap","Biodiversity impacts (bird sp lost)","2007",86.6941912896203,"Consumption impacts"
"12421","Lithuania","pop","Biodiversity impacts (bird sp lost)","2007",-7.6650733125763,"Consumption impacts"
"12911","Lithuania","gdp_cap","ES impacts (ton Cseq potential lost)","2007",86.6941912896203,"Consumption impacts"
"13401","Lithuania","pop","ES impacts (ton Cseq potential lost)","2007",-7.6650733125763,"Consumption impacts"
"13891","Lithuania","gdp_cap","Biodiversity impacts (bird sp lost)","2008",94.1460937486977,"Consumption impacts"
"14381","Lithuania","pop","Biodiversity impacts (bird sp lost)","2008",-8.6098557065851,"Consumption impacts"
"14871","Lithuania","gdp_cap","ES impacts (ton Cseq potential lost)","2008",94.1460937486977,"Consumption impacts"
"15361","Lithuania","pop","ES impacts (ton Cseq potential lost)","2008",-8.6098557065851,"Consumption impacts"
"15851","Lithuania","gdp_cap","Biodiversity impacts (bird sp lost)","2009",67.3737828245384,"Consumption impacts"
"16341","Lithuania","pop","Biodiversity impacts (bird sp lost)","2009",-9.61898948889224,"Consumption impacts"
"16831","Lithuania","gdp_cap","ES impacts (ton Cseq potential lost)","2009",67.3737828245384,"Consumption impacts"
"17321","Lithuania","pop","ES impacts (ton Cseq potential lost)","2009",-9.61898948889224,"Consumption impacts"
"17811","Lithuania","gdp_cap","Biodiversity impacts (bird sp lost)","2010",73.1941466535091,"Consumption impacts"
"18301","Lithuania","pop","Biodiversity impacts (bird sp lost)","2010",-11.4944952702301,"Consumption impacts"
"18791","Lithuania","gdp_cap","ES impacts (ton Cseq potential lost)","2010",73.1941466535091,"Consumption impacts"
"19281","Lithuania","pop","ES impacts (ton Cseq potential lost)","2010",-11.4944952702301,"Consumption impacts"
"19771","Lithuania","gdp_cap","Biodiversity impacts (bird sp lost)","2011",87.7791892675922,"Consumption impacts"
"20261","Lithuania","pop","Biodiversity impacts (bird sp lost)","2011",-13.4709572926239,"Consumption impacts"
"20751","Lithuania","gdp_cap","ES impacts (ton Cseq potential lost)","2011",87.7791892675922,"Consumption impacts"
"21241","Lithuania","pop","ES impacts (ton Cseq potential lost)","2011",-13.4709572926239,"Consumption impacts"
"21731","Lithuania","bio_con_gdp","Biodiversity impacts (bird sp lost)","2001",16.2766413419175,"Consumption impacts"
"22221","Lithuania","cseq_con_gdp","ES impacts (ton Cseq potential lost)","2001",-26.2552133683202,"Consumption impacts"
"22711","Lithuania","bio_con_gdp","Biodiversity impacts (bird sp lost)","2002",26.6617591582638,"Consumption impacts"
"23201","Lithuania","cseq_con_gdp","ES impacts (ton Cseq potential lost)","2002",-29.9679113026697,"Consumption impacts"
"23691","Lithuania","bio_con_gdp","Biodiversity impacts (bird sp lost)","2003",-2.15695211128498,"Consumption impacts"
"24181","Lithuania","cseq_con_gdp","ES impacts (ton Cseq potential lost)","2003",-40.8385570676326,"Consumption impacts"
"24671","Lithuania","bio_con_gdp","Biodiversity impacts (bird sp lost)","2004",-28.7750734747838,"Consumption impacts"
"25161","Lithuania","cseq_con_gdp","ES impacts (ton Cseq potential lost)","2004",-42.7537590678291,"Consumption impacts"
"25651","Lithuania","bio_con_gdp","Biodiversity impacts (bird sp lost)","2005",-20.7719300046253,"Consumption impacts"
"26141","Lithuania","cseq_con_gdp","ES impacts (ton Cseq potential lost)","2005",-47.928838701661,"Consumption impacts"
"26631","Lithuania","bio_con_gdp","Biodiversity impacts (bird sp lost)","2006",-21.5722386951446,"Consumption impacts"
"27121","Lithuania","cseq_con_gdp","ES impacts (ton Cseq potential lost)","2006",-50.5022032392916,"Consumption impacts"
"27611","Lithuania","bio_con_gdp","Biodiversity impacts (bird sp lost)","2007",-38.7994438848864,"Consumption impacts"
"28101","Lithuania","cseq_con_gdp","ES impacts (ton Cseq potential lost)","2007",-56.1326992317161,"Consumption impacts"
"28591","Lithuania","bio_con_gdp","Biodiversity impacts (bird sp lost)","2008",-16.9187060605269,"Consumption impacts"
"29081","Lithuania","cseq_con_gdp","ES impacts (ton Cseq potential lost)","2008",-60.3749236104071,"Consumption impacts"
"29571","Lithuania","bio_con_gdp","Biodiversity impacts (bird sp lost)","2009",10.7181532397313,"Consumption impacts"
"30061","Lithuania","cseq_con_gdp","ES impacts (ton Cseq potential lost)","2009",-53.3504115077353,"Consumption impacts"
"30551","Lithuania","bio_con_gdp","Biodiversity impacts (bird sp lost)","2010",-18.1223763559288,"Consumption impacts"
"31041","Lithuania","cseq_con_gdp","ES impacts (ton Cseq potential lost)","2010",-55.4078643858922,"Consumption impacts"
"31531","Lithuania","bio_con_gdp","Biodiversity impacts (bird sp lost)","2011",1.08936925533397,"Consumption impacts"
"32021","Lithuania","cseq_con_gdp","ES impacts (ton Cseq potential lost)","2011",-59.4326841352494,"Consumption impacts"
"18100","Luxembourg","gdp_cap","Biodiversity impacts (bird sp lost)","2001",0.793026353488089,"Consumption impacts"
"6710","Luxembourg","pop","Biodiversity impacts (bird sp lost)","2001",1.19757047902819,"Consumption impacts"
"11610","Luxembourg","gdp_cap","ES impacts (ton Cseq potential lost)","2001",0.793026353488089,"Consumption impacts"
"16510","Luxembourg","pop","ES impacts (ton Cseq potential lost)","2001",1.19757047902819,"Consumption impacts"
"21410","Luxembourg","gdp_cap","Biodiversity impacts (bird sp lost)","2002",3.0100585492506,"Consumption impacts"
"26310","Luxembourg","pop","Biodiversity impacts (bird sp lost)","2002",2.26335090534036,"Consumption impacts"
"31210","Luxembourg","gdp_cap","ES impacts (ton Cseq potential lost)","2002",3.0100585492506,"Consumption impacts"
"3611","Luxembourg","pop","ES impacts (ton Cseq potential lost)","2002",2.26335090534036,"Consumption impacts"
"4101","Luxembourg","gdp_cap","Biodiversity impacts (bird sp lost)","2003",2.97702436768932,"Consumption impacts"
"4591","Luxembourg","pop","Biodiversity impacts (bird sp lost)","2003",3.51363740545496,"Consumption impacts"
"5081","Luxembourg","gdp_cap","ES impacts (ton Cseq potential lost)","2003",2.97702436768932,"Consumption impacts"
"5571","Luxembourg","pop","ES impacts (ton Cseq potential lost)","2003",3.51363740545496,"Consumption impacts"
"6061","Luxembourg","gdp_cap","Biodiversity impacts (bird sp lost)","2004",6.52506877543847,"Consumption impacts"
"6551","Luxembourg","pop","Biodiversity impacts (bird sp lost)","2004",4.9954159981664,"Consumption impacts"
"7041","Luxembourg","gdp_cap","ES impacts (ton Cseq potential lost)","2004",6.52506877543847,"Consumption impacts"
"7531","Luxembourg","pop","ES impacts (ton Cseq potential lost)","2004",4.9954159981664,"Consumption impacts"
"8021","Luxembourg","gdp_cap","Biodiversity impacts (bird sp lost)","2005",9.23418307748574,"Consumption impacts"
"8511","Luxembourg","pop","Biodiversity impacts (bird sp lost)","2005",6.6142562457025,"Consumption impacts"
"9001","Luxembourg","gdp_cap","ES impacts (ton Cseq potential lost)","2005",9.23418307748574,"Consumption impacts"
"9491","Luxembourg","pop","ES impacts (ton Cseq potential lost)","2005",6.6142562457025,"Consumption impacts"
"9981","Luxembourg","gdp_cap","Biodiversity impacts (bird sp lost)","2006",12.753223923468,"Consumption impacts"
"10471","Luxembourg","pop","Biodiversity impacts (bird sp lost)","2006",8.32844373137749,"Consumption impacts"
"10961","Luxembourg","gdp_cap","ES impacts (ton Cseq potential lost)","2006",12.753223923468,"Consumption impacts"
"11451","Luxembourg","pop","ES impacts (ton Cseq potential lost)","2006",8.32844373137749,"Consumption impacts"
"11941","Luxembourg","gdp_cap","Biodiversity impacts (bird sp lost)","2007",18.201010206021,"Consumption impacts"
"12431","Luxembourg","pop","Biodiversity impacts (bird sp lost)","2007",10.0144396057758,"Consumption impacts"
"12921","Luxembourg","gdp_cap","ES impacts (ton Cseq potential lost)","2007",18.201010206021,"Consumption impacts"
"13411","Luxembourg","pop","ES impacts (ton Cseq potential lost)","2007",10.0144396057758,"Consumption impacts"
"13901","Luxembourg","gdp_cap","Biodiversity impacts (bird sp lost)","2008",16.6727607799489,"Consumption impacts"
"14391","Luxembourg","pop","Biodiversity impacts (bird sp lost)","2008",11.9986247994499,"Consumption impacts"
"14881","Luxembourg","gdp_cap","ES impacts (ton Cseq potential lost)","2008",16.6727607799489,"Consumption impacts"
"15371","Luxembourg","pop","ES impacts (ton Cseq potential lost)","2008",11.9986247994499,"Consumption impacts"
"15861","Luxembourg","gdp_cap","Biodiversity impacts (bird sp lost)","2009",8.42334685377186,"Consumption impacts"
"16351","Luxembourg","pop","Biodiversity impacts (bird sp lost)","2009",14.0919092367637,"Consumption impacts"
"16841","Luxembourg","gdp_cap","ES impacts (ton Cseq potential lost)","2009",8.42334685377186,"Consumption impacts"
"17331","Luxembourg","pop","ES impacts (ton Cseq potential lost)","2009",14.0919092367637,"Consumption impacts"
"17821","Luxembourg","gdp_cap","Biodiversity impacts (bird sp lost)","2010",11.9392642039575,"Consumption impacts"
"18311","Luxembourg","pop","Biodiversity impacts (bird sp lost)","2010",16.1936740774696,"Consumption impacts"
"18801","Luxembourg","gdp_cap","ES impacts (ton Cseq potential lost)","2010",11.9392642039575,"Consumption impacts"
"19291","Luxembourg","pop","ES impacts (ton Cseq potential lost)","2010",16.1936740774696,"Consumption impacts"
"19781","Luxembourg","gdp_cap","Biodiversity impacts (bird sp lost)","2011",12.3350129624285,"Consumption impacts"
"20271","Luxembourg","pop","Biodiversity impacts (bird sp lost)","2011",18.805179922072,"Consumption impacts"
"20761","Luxembourg","gdp_cap","ES impacts (ton Cseq potential lost)","2011",12.3350129624285,"Consumption impacts"
"21251","Luxembourg","pop","ES impacts (ton Cseq potential lost)","2011",18.805179922072,"Consumption impacts"
"21741","Luxembourg","bio_con_gdp","Biodiversity impacts (bird sp lost)","2001",1.63843390303311,"Consumption impacts"
"22231","Luxembourg","cseq_con_gdp","ES impacts (ton Cseq potential lost)","2001",5.18725418926133,"Consumption impacts"
"22721","Luxembourg","bio_con_gdp","Biodiversity impacts (bird sp lost)","2002",3.48804504287586,"Consumption impacts"
"23211","Luxembourg","cseq_con_gdp","ES impacts (ton Cseq potential lost)","2002",7.34867636604327,"Consumption impacts"
"23701","Luxembourg","bio_con_gdp","Biodiversity impacts (bird sp lost)","2003",-4.11999282149597,"Consumption impacts"
"24191","Luxembourg","cseq_con_gdp","ES impacts (ton Cseq potential lost)","2003",-5.40627186213097,"Consumption impacts"
"24681","Luxembourg","bio_con_gdp","Biodiversity impacts (bird sp lost)","2004",-4.08958459211846,"Consumption impacts"
"25171","Luxembourg","cseq_con_gdp","ES impacts (ton Cseq potential lost)","2004",-10.6216434205486,"Consumption impacts"
"25661","Luxembourg","bio_con_gdp","Biodiversity impacts (bird sp lost)","2005",-10.6026261087431,"Consumption impacts"
"26151","Luxembourg","cseq_con_gdp","ES impacts (ton Cseq potential lost)","2005",-13.9509880336233,"Consumption impacts"
"26641","Luxembourg","bio_con_gdp","Biodiversity impacts (bird sp lost)","2006",-11.5268588260126,"Consumption impacts"
"27131","Luxembourg","cseq_con_gdp","ES impacts (ton Cseq potential lost)","2006",-17.3384311744831,"Consumption impacts"
"27621","Luxembourg","bio_con_gdp","Biodiversity impacts (bird sp lost)","2007",-24.1381570618438,"Consumption impacts"
"28111","Luxembourg","cseq_con_gdp","ES impacts (ton Cseq potential lost)","2007",-33.3795560288712,"Consumption impacts"
"28601","Luxembourg","bio_con_gdp","Biodiversity impacts (bird sp lost)","2008",-18.0126033408794,"Consumption impacts"
"29091","Luxembourg","cseq_con_gdp","ES impacts (ton Cseq potential lost)","2008",-23.9564135483562,"Consumption impacts"
"29581","Luxembourg","bio_con_gdp","Biodiversity impacts (bird sp lost)","2009",-23.6242633256248,"Consumption impacts"
"30071","Luxembourg","cseq_con_gdp","ES impacts (ton Cseq potential lost)","2009",-20.186486061678,"Consumption impacts"
"30561","Luxembourg","bio_con_gdp","Biodiversity impacts (bird sp lost)","2010",-31.0036785978378,"Consumption impacts"
"31051","Luxembourg","cseq_con_gdp","ES impacts (ton Cseq potential lost)","2010",-32.165308015358,"Consumption impacts"
"31541","Luxembourg","bio_con_gdp","Biodiversity impacts (bird sp lost)","2011",-21.6069047260747,"Consumption impacts"
"32031","Luxembourg","cseq_con_gdp","ES impacts (ton Cseq potential lost)","2011",-25.7590077286458,"Consumption impacts"
"20100","Malta","gdp_cap","Biodiversity impacts (bird sp lost)","2001",-4.47187010078821,"Consumption impacts"
"6910","Malta","pop","Biodiversity impacts (bird sp lost)","2001",3.05876553310101,"Consumption impacts"
"11810","Malta","gdp_cap","ES impacts (ton Cseq potential lost)","2001",-4.47187010078821,"Consumption impacts"
"16710","Malta","pop","ES impacts (ton Cseq potential lost)","2001",3.05876553310101,"Consumption impacts"
"21610","Malta","gdp_cap","Biodiversity impacts (bird sp lost)","2002",-2.51548188433153,"Consumption impacts"
"26510","Malta","pop","Biodiversity impacts (bird sp lost)","2002",3.82994679609716,"Consumption impacts"
"31410","Malta","gdp_cap","ES impacts (ton Cseq potential lost)","2002",-2.51548188433153,"Consumption impacts"
"3631","Malta","pop","ES impacts (ton Cseq potential lost)","2002",3.82994679609716,"Consumption impacts"
"4121","Malta","gdp_cap","Biodiversity impacts (bird sp lost)","2003",-3.02664436083993,"Consumption impacts"
"4611","Malta","pop","Biodiversity impacts (bird sp lost)","2003",4.51512076420628,"Consumption impacts"
"5101","Malta","gdp_cap","ES impacts (ton Cseq potential lost)","2003",-3.02664436083993,"Consumption impacts"
"5591","Malta","pop","ES impacts (ton Cseq potential lost)","2003",4.51512076420628,"Consumption impacts"
"6081","Malta","gdp_cap","Biodiversity impacts (bird sp lost)","2004",-4.16048994953809,"Consumption impacts"
"6571","Malta","pop","Biodiversity impacts (bird sp lost)","2004",5.21943659977502,"Consumption impacts"
"7061","Malta","gdp_cap","ES impacts (ton Cseq potential lost)","2004",-4.16048994953809,"Consumption impacts"
"7551","Malta","pop","ES impacts (ton Cseq potential lost)","2004",5.21943659977502,"Consumption impacts"
"8041","Malta","gdp_cap","Biodiversity impacts (bird sp lost)","2005",-1.27869022490474,"Consumption impacts"
"8531","Malta","pop","Biodiversity impacts (bird sp lost)","2005",5.8922863518485,"Consumption impacts"
"9021","Malta","gdp_cap","ES impacts (ton Cseq potential lost)","2005",-1.27869022490474,"Consumption impacts"
"9511","Malta","pop","ES impacts (ton Cseq potential lost)","2005",5.8922863518485,"Consumption impacts"
"10001","Malta","gdp_cap","Biodiversity impacts (bird sp lost)","2006",0.549771168444208,"Consumption impacts"
"10491","Malta","pop","Biodiversity impacts (bird sp lost)","2006",6.27879474411519,"Consumption impacts"
"10981","Malta","gdp_cap","ES impacts (ton Cseq potential lost)","2006",0.549771168444208,"Consumption impacts"
"11471","Malta","pop","ES impacts (ton Cseq potential lost)","2006",6.27879474411519,"Consumption impacts"
"11961","Malta","gdp_cap","Biodiversity impacts (bird sp lost)","2007",4.48748263616763,"Consumption impacts"
"12451","Malta","pop","Biodiversity impacts (bird sp lost)","2007",6.65009452935917,"Consumption impacts"
"12941","Malta","gdp_cap","ES impacts (ton Cseq potential lost)","2007",4.48748263616763,"Consumption impacts"
"13431","Malta","pop","ES impacts (ton Cseq potential lost)","2007",6.65009452935917,"Consumption impacts"
"13921","Malta","gdp_cap","Biodiversity impacts (bird sp lost)","2008",7.85841969457108,"Consumption impacts"
